..
Name                                                                                                                              OS       Location                                                                                                                                      
aab47c5acae74e5e8c005b26cff3e828__Dynamics-AX7-Dynamic-Onebox-OS-Win2012R2-13Oct15                                                Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
aab47c5acae74e5e8c005b26cff3e828__Dynamics-AX7-Dynamic-Onebox-OS-Win2012R2-20Aug15                                                Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
aab47c5acae74e5e8c005b26cff3e828__Dynamics-AX7-Dynamic-Onebox-OS-Win2012R2-20May15                                                Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
aab47c5acae74e5e8c005b26cff3e828__Dynamics-AX7-Dynamic-Onebox-OS-Win2012R2-29Oct15                                                Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
aab47c5acae74e5e8c005b26cff3e828__Dynamics-AX7-Dynamic-Onebox-OS-Win2012R2-7July15                                                Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
aab47c5acae74e5e8c005b26cff3e828__Dynamics-AX7-Dynamic-Onebox-OS-Win2012R2-7July26                                                Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
aab47c5acae74e5e8c005b26cff3e828__Dynamics-AX7-Dynamic-Onebox-OS-Win2012R2-7July28                                                Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
aab47c5acae74e5e8c005b26cff3e828__Dynamics-AX7-Dynamic-Onebox-OS-Win2012R2-May15                                                  Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
aab47c5acae74e5e8c005b26cff3e828__Dynamics-AX7-Dynamic-Onebox-VSENT-OS-Win2012R2-29Oct15                                          Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
ad072bd3082149369c449ba5832401ae__RdshOnWindowsServer2012R2.20140305.127GB.vhd                                                    Windows  Southeast Asia, Japan West, East US                                                                                                           
ad072bd3082149369c449ba5832401ae__Windows-Server-RDSHwO13P-on-Windows-Server-2012-R2-20140814-1846                                Windows  Southeast Asia, East US                                                                                                                       
ad072bd3082149369c449ba5832401ae__Windows-Server-RDSHwO13P-on-Windows-Server-2012-R2-20141111-2335                                Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
ad072bd3082149369c449ba5832401ae__Windows-Server-RDSHwO13P-on-Windows-Server-2012-R2-20150127-2030                                Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
ad072bd3082149369c449ba5832401ae__Windows-Server-RDSHwO13P-on-Windows-Server-2012-R2-20150309-1850                                Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
ad072bd3082149369c449ba5832401ae__Windows-Server-RDSHwO13P-on-Windows-Server-2012-R2-20150429-2200                                Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
ad072bd3082149369c449ba5832401ae__Windows-Server-RDSHwO13P-on-Windows-Server-2012-R2-20150514-2210                                Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
ad072bd3082149369c449ba5832401ae__Windows-Server-RDSHwO365P-on-Windows-Server-2012-R2-20141121-0016                               Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
ad072bd3082149369c449ba5832401ae__Windows-Server-RDSHwO365P-on-Windows-Server-2012-R2-20141126-2055                               Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
ad072bd3082149369c449ba5832401ae__Windows-Server-RDSHwO365P-on-Windows-Server-2012-R2-20150128-0010                               Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
ad072bd3082149369c449ba5832401ae__Windows-Server-RDSHwO365P-on-Windows-Server-2012-R2-20150309-1850                               Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
ad072bd3082149369c449ba5832401ae__Windows-Server-RDSHwO365P-on-Windows-Server-2012-R2-20150428-2230                               Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
ad072bd3082149369c449ba5832401ae__Windows-Server-RDSHwO365P-on-Windows-Server-2012-R2-20150513-1800                               Windows  Southeast Asia, Australia East, Australia Southeast, Japan West, Central US, East US, South Central US                                        
ad072bd3082149369c449ba5832401ae__Windows-Server-RDSHwO365P-on-Windows-Server-2012-R2-20150610-2039                               Windows  Southeast Asia, Australia East, Australia Southeast, Central India, South India, West India, Japan West, Central US, East US, South Central US
